double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status
4454.516000,0.068417,3.804032,-0.087079,0.107066,0.179419,-0.977929,-0.043202,0.983494,0.175710,1.000000,0.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,0.579470,4.660446,-4.755000,0.073715,1
4545.449000,0.068266,3.803848,-0.084850,0.105279,0.171383,-0.979563,-0.037861,0.985014,0.168268,0.000000,1.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,0.570195,4.620933,-4.755000,2.635839,0
4636.312000,0.060437,3.803246,-0.085266,0.095071,0.168006,-0.981191,-0.042099,0.985452,0.164657,0.000000,1.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,0.512906,4.602830,-4.755001,2.596201,0
4727.248000,0.059963,3.798621,-0.086282,0.091939,0.152457,-0.984024,-0.038835,0.988007,0.149446,0.000000,1.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,0.496167,4.521957,-4.755000,2.526824,0
4818.135000,0.046421,3.728007,-0.103940,0.062522,0.032127,-0.997526,-0.030789,0.999068,0.030247,0.000000,1.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,0.337936,3.877802,-4.755000,1.939977,0
4909.075000,0.028477,3.684847,-0.108880,0.021061,-0.033387,-0.999221,-0.035530,0.998786,-0.034122,0.000000,1.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,0.126404,3.529604,-4.755000,1.538619,0
4999.955000,-0.020495,3.609697,-0.092172,-0.076077,-0.163533,-0.983600,-0.089407,0.983604,-0.156618,0.000000,1.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,-0.381146,2.834458,-4.755000,0.668930,0
5090.882000,-0.033802,3.585811,-0.055614,-0.114915,-0.218821,-0.968975,-0.114786,0.971828,-0.205853,0.000000,1.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,-0.591123,2.524560,-4.755000,0.301972,0
5181.787000,-0.036968,3.579026,-0.030710,-0.133325,-0.244120,-0.960536,-0.126625,0.965442,-0.227790,0.000000,1.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,-0.692713,2.378351,-4.755000,0.140381,0
5272.728000,-0.025748,3.575639,0.022498,-0.142156,-0.261762,-0.954606,-0.135406,0.960476,-0.243208,1.000000,0.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,-0.737191,2.265604,-4.755000,0.102255,0
5363.588000,-0.062411,3.555324,0.012888,-0.139119,-0.263604,-0.954546,-0.147664,0.958665,-0.243221,1.000000,0.000000,0.000000,-0.824097,2.319517,-4.755000,0.135266,3,-0.757301,2.238639,-4.755000,0.104203,0
