mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,76109,-184.683167,5.339061,-0.212082,-0.237206,0.318190,-0.640366,-0.768075,3.500000,0.574294,-0.016739,-0.818478,-0.080179,0.993834,-0.076584,
J,76200,-184.887711,5.095297,-0.204544,-0.243764,0.318213,-0.615677,-0.788004,3.500000,0.583776,-0.021125,-0.811640,-0.076610,0.993768,-0.080967,
J,76290,-185.083466,4.844744,-0.195755,-0.250553,0.317957,-0.590363,-0.807139,3.500000,0.591642,-0.020704,-0.805935,-0.075981,0.993789,-0.081308,
J,76381,-185.271561,4.587754,-0.188095,-0.256990,0.318471,-0.564453,-0.825468,3.500000,0.599047,-0.024173,-0.800349,-0.073060,0.993724,-0.084698,
J,76472,-185.451218,4.325376,-0.179657,-0.262378,0.317992,-0.537979,-0.842957,3.500000,0.619124,-0.039180,-0.784315,-0.057335,0.993834,-0.094906,
J,76563,-185.622635,4.057351,-0.171417,-0.268025,0.318153,-0.510971,-0.859602,3.500000,0.643411,-0.053631,-0.763640,-0.035697,0.994356,-0.099911,
J,76654,-185.785507,3.784135,-0.162872,-0.273216,0.318080,-0.483429,-0.875384,3.500000,0.672038,-0.070446,-0.737158,-0.010401,0.994469,-0.104518,
J,76745,-185.939835,3.505732,-0.154327,-0.278403,0.318316,-0.455383,-0.890293,3.500000,0.713513,-0.089274,-0.694931,0.019845,0.994026,-0.107322,
J,76836,-186.085220,3.222845,-0.145386,-0.282887,0.318060,-0.426941,-0.904282,3.500000,0.778585,-0.109046,-0.617992,0.051725,0.992587,-0.109978,
J,76927,-186.221634,2.935566,-0.136414,-0.287279,0.318022,-0.398041,-0.917366,3.500000,0.850474,-0.121713,-0.511742,0.077018,0.991190,-0.107748,
J,77018,-186.349045,2.643960,-0.127411,-0.291607,0.318227,-0.368713,-0.929543,3.500000,0.892460,-0.128370,-0.432477,0.090468,0.990113,-0.107200,
J,77109,-186.467194,2.348540,-0.118149,-0.295419,0.318169,-0.339081,-0.940759,3.500000,0.936516,-0.120063,-0.329427,0.093115,0.990973,-0.096456,
J,77200,-186.576004,2.049639,-0.108810,-0.298901,0.318091,-0.309036,-0.951052,3.500000,0.982132,-0.104675,-0.156399,0.092392,0.992185,-0.083864,
J,77290,-186.674347,1.746962,-0.098343,-0.302677,0.318253,-0.278687,-0.960384,3.500000,0.992357,-0.093642,0.080362,0.100281,0.991492,-0.082987,
J,77381,-186.763092,1.441483,-0.088745,-0.305478,0.318108,-0.248077,-0.968738,3.500000,0.954200,-0.079741,0.288346,0.109217,0.990150,-0.087601,
J,77472,-186.842239,1.133258,-0.079147,-0.308225,0.318225,-0.217224,-0.976122,3.500000,0.888870,-0.060407,0.454160,0.117178,0.988275,-0.097889,
J,77563,-186.911652,0.822728,-0.069412,-0.310530,0.318193,-0.186142,-0.982524,3.500000,0.844993,-0.056267,0.531809,0.123927,0.987982,-0.092377,
J,77654,-186.971252,0.510282,-0.059601,-0.312446,0.318080,-0.154892,-0.987931,3.500000,0.823206,-0.061036,0.564452,0.131330,0.987711,-0.084729,
J,77745,-187.021027,0.196141,-0.049774,-0.314141,0.318060,-0.123459,-0.992349,3.500000,0.813562,-0.067839,0.577507,0.137069,0.987557,-0.077088,
J,77836,-187.060913,-0.119537,-0.039886,-0.315678,0.318188,-0.091888,-0.995769,3.500000,0.807165,-0.072948,0.585801,0.138687,0.987995,-0.068064,
J,77927,-187.090851,-0.436276,-0.029938,-0.316739,0.318150,-0.060272,-0.998182,3.500000,0.810030,-0.075935,0.581452,0.139197,0.988138,-0.064871,
J,78018,-187.110825,-0.753851,-0.019974,-0.317575,0.318202,-0.028580,-0.999592,3.500000,0.822731,-0.083921,0.562201,0.141361,0.988177,-0.059362,
J,78109,-187.120834,-1.071718,-0.010010,-0.317868,0.318025,0.003159,-0.999995,3.500000,0.870295,-0.098481,0.482584,0.139855,0.988888,-0.050414,
J,78200,-187.120834,-1.389953,0.000000,-0.318234,0.318234,0.034912,-0.999391,3.500000,0.941324,-0.127323,0.312566,0.148488,0.987900,-0.044769,
J,78290,-187.109726,-1.707950,0.011108,-0.317998,0.318192,0.066574,-0.997781,3.500000,0.975657,-0.151686,0.158385,0.160092,0.986222,-0.041664,
J,78381,-187.088638,-2.025468,0.021088,-0.317517,0.318217,0.098190,-0.995168,3.500000,0.913925,-0.169339,-0.368871,0.178909,0.983830,-0.008382,
J,78472,-187.057617,-2.342067,0.031021,-0.316600,0.318116,0.129745,-0.991548,3.500000,0.780952,-0.128427,-0.611245,0.184521,0.982390,0.029345,
J,78563,-187.016632,-2.657548,0.040985,-0.315481,0.318132,0.161133,-0.986933,3.500000,0.700563,-0.098187,-0.706803,0.192087,0.979876,0.054269,
J,78654,-186.965775,-2.971560,0.050858,-0.314011,0.318103,0.192352,-0.981327,3.500000,0.630261,-0.089893,-0.771161,0.210775,0.975781,0.058518,
J,78745,-186.905060,-3.283963,0.060715,-0.312403,0.318248,0.223404,-0.974727,3.500000,0.617895,-0.092038,-0.780855,0.213225,0.975524,0.053743,
J,78836,-186.834579,-3.594160,0.070480,-0.310197,0.318104,0.254196,-0.967152,3.500000,0.617948,-0.092283,-0.780784,0.206079,0.977378,0.047582,
J,78927,-186.754410,-3.901997,0.080170,-0.307837,0.318105,0.284744,-0.958602,3.500000,0.617966,-0.092534,-0.780740,0.198194,0.979313,0.040804,
J,79018,-186.664551,-4.207315,0.089859,-0.305318,0.318267,0.315048,-0.949076,3.500000,0.621622,-0.093355,-0.777735,0.194936,0.980073,0.038165,
J,79109,-186.565170,-4.509573,0.099380,-0.302257,0.318176,0.345032,-0.938592,3.500000,0.629846,-0.095378,-0.770842,0.194664,0.980142,0.037783,
J,79200,-186.456375,-4.808475,0.108795,-0.298903,0.318087,0.374573,-0.927196,3.500000,0.640145,-0.097870,-0.761995,0.194254,0.980242,0.037289,
J,79290,-186.337128,-5.103636,0.119247,-0.295161,0.318340,0.403854,-0.914823,3.500000,0.642770,-0.098374,-0.759717,0.194130,0.980266,0.037314,
J,79381,-186.208801,-5.394595,0.128326,-0.290959,0.318001,0.432648,-0.901563,3.500000,0.642770,-0.098374,-0.759717,0.191973,0.980761,0.035425,
J,79472,-186.071304,-5.681581,0.137497,-0.286986,0.318224,0.461029,-0.887385,3.500000,0.642770,-0.098374,-0.759717,0.191837,0.980792,0.035306,
J,79563,-185.924942,-5.963946,0.146362,-0.282365,0.318044,0.488953,-0.872309,3.500000,0.642770,-0.098374,-0.759717,0.194154,0.980260,0.037335,
J,79654,-185.769699,-6.241738,0.155243,-0.277792,0.318227,0.516403,-0.856349,3.500000,0.642770,-0.098374,-0.759717,0.196675,0.979671,0.039544,
J,79745,-185.605911,-6.514331,0.163788,-0.272593,0.318015,0.543304,-0.839538,3.500000,0.642770,-0.098374,-0.759717,0.198191,0.979311,0.040873,
J,79836,-185.433548,-6.781791,0.172363,-0.267460,0.318188,0.569672,-0.821875,3.500000,0.642770,-0.098374,-0.759717,0.198191,0.979311,0.040873,
J,79927,-185.252914,-7.043640,0.180634,-0.261848,0.318109,0.595444,-0.803397,3.500000,0.642770,-0.098374,-0.759717,0.198191,0.979311,0.040873,
J,80018,-185.064026,-7.299845,0.188889,-0.256206,0.318308,0.620651,-0.784082,3.500000,0.642770,-0.098374,-0.759717,0.198595,0.979214,0.041228,
J,80109,-184.867340,-7.549786,0.196686,-0.249940,0.318050,0.645203,-0.764007,3.500000,0.642770,-0.098374,-0.759717,0.199004,0.979116,0.041586,
J,80200,-184.662781,-7.793568,0.204559,-0.243782,0.318236,0.669128,-0.743152,3.500000,0.642770,-0.098374,-0.759717,0.199004,0.979116,0.041586,
J,80290,-184.449936,-8.029951,0.212845,-0.236383,0.318088,0.692368,-0.721545,3.500000,0.642770,-0.098374,-0.759717,0.199004,0.979116,0.041586,
J,80381,-184.229691,-8.259629,0.220245,-0.229678,0.318214,0.714920,-0.699212,3.500000,0.642770,-0.098374,-0.759717,0.199004,0.979116,0.041586,
J,80472,-184.002350,-8.482266,0.227341,-0.222637,0.318200,0.736740,-0.676173,3.500000,0.642770,-0.098374,-0.759717,0.199004,0.979116,0.041586,
J,80563,-183.768250,-8.697529,0.234100,-0.215262,0.318027,0.757813,-0.652472,3.500000,0.642770,-0.098374,-0.759717,0.199004,0.979116,0.041586,
J,80654,-183.527344,-8.905483,0.240906,-0.207954,0.318246,0.778137,-0.628091,3.500000,0.642770,-0.098374,-0.759717,0.199004,0.979116,0.041586,
J,80745,-183.280197,-9.105618,0.247147,-0.200135,0.318018,0.797668,-0.603091,3.500000,0.642770,-0.098374,-0.759717,0.199004,0.979116,0.041586,
J,80836,-183.026703,-9.298035,0.253494,-0.192416,0.318250,0.816406,-0.577471,3.500000,0.642409,-0.100617,-0.759728,0.200468,0.978889,0.039869,
J,80927,-182.767441,-9.482286,0.259262,-0.184252,0.318065,0.834320,-0.551288,3.500000,0.641279,-0.107546,-0.759733,0.204987,0.978155,0.034560,
J,81018,-182.502426,-9.658368,0.265015,-0.176082,0.318178,0.851395,-0.524535,3.500000,0.641053,-0.108829,-0.759741,0.205825,0.978013,0.033576,
J,81109,-182.232040,-9.826013,0.270386,-0.167645,0.318140,0.867615,-0.497250,3.500000,0.641053,-0.108829,-0.759741,0.205825,0.978013,0.033576,
J,81200,-181.956528,-9.985077,0.275513,-0.159064,0.318133,0.882950,-0.469478,3.500000,0.641053,-0.108829,-0.759741,0.205825,0.978013,0.033576,
J,81290,-181.675583,-10.134462,0.280945,-0.149385,0.318192,0.897400,-0.441234,3.500000,0.641053,-0.108829,-0.759741,0.205825,0.978013,0.033576,
J,81381,-181.390015,-10.274988,0.285568,-0.140526,0.318271,0.910934,-0.412538,3.500000,0.640150,-0.114351,-0.759692,0.207121,0.977933,0.027328,
J,81472,-181.100372,-10.406380,0.289642,-0.131392,0.318051,0.923569,-0.383425,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,81563,-180.806610,-10.528664,0.293762,-0.122284,0.318197,0.935272,-0.353925,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,81654,-180.509293,-10.641604,0.297318,-0.112941,0.318046,0.946030,-0.324084,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,81745,-180.208389,-10.745219,0.300903,-0.103615,0.318243,0.955841,-0.293895,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,81836,-179.904510,-10.839288,0.303879,-0.094069,0.318106,0.964676,-0.263424,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,81927,-179.597824,-10.923767,0.306686,-0.084479,0.318109,0.972549,-0.232684,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,82018,-179.288620,-10.998579,0.309204,-0.074812,0.318126,0.979446,-0.201707,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,82109,-178.977234,-11.063633,0.311386,-0.065054,0.318109,0.985352,-0.170546,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,82200,-178.663742,-11.118913,0.313492,-0.055280,0.318328,0.990265,-0.139180,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,82290,-178.348694,-11.163193,0.315048,-0.044280,0.318145,0.994186,-0.107691,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,82381,-178.032333,-11.197562,0.316360,-0.034369,0.318222,0.997101,-0.076088,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,82472,-177.715210,-11.221964,0.317123,-0.024402,0.318061,0.999008,-0.044421,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,82563,-177.397415,-11.236399,0.317795,-0.014435,0.318122,0.998367,-0.057076,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,82654,-177.079849,-11.254148,0.317566,-0.017749,0.318062,0.996063,-0.088716,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,82745,-176.762894,-11.281871,0.316956,-0.027723,0.318166,0.992737,-0.120279,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,82836,-176.446884,-11.319550,0.316010,-0.037679,0.318248,0.988419,-0.151726,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,82927,-176.132278,-11.367130,0.314606,-0.047581,0.318183,0.983109,-0.183010,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,83018,-175.819366,-11.424556,0.312912,-0.057425,0.318138,0.976807,-0.214113,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,83109,-175.508362,-11.491797,0.311005,-0.067242,0.318191,0.969528,-0.244999,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,83200,-175.199738,-11.568748,0.308624,-0.076951,0.318073,0.961258,-0.275626,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,83290,-174.893890,-11.656444,0.305847,-0.087695,0.318171,0.952042,-0.305986,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,83381,-174.590958,-11.753698,0.302933,-0.097255,0.318161,0.941849,-0.336030,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,83472,-174.291168,-11.860444,0.299789,-0.106746,0.318227,0.930710,-0.365761,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,83563,-173.995026,-11.976497,0.296143,-0.116053,0.318070,0.918640,-0.395104,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,83654,-173.702652,-12.101806,0.292374,-0.125309,0.318095,0.905640,-0.424036,3.500000,0.639757,-0.116668,-0.759671,0.208630,0.977661,0.025552,
J,83745,-173.414307,-12.236263,0.288345,-0.134458,0.318154,0.891739,-0.452562,3.500000,0.638360,-0.116382,-0.760889,0.208725,0.977640,0.025579,
J,83836,-173.130325,-12.379704,0.283981,-0.143440,0.318152,0.876923,-0.480636,3.500000,0.630001,-0.115564,-0.767948,0.205217,0.978489,0.021107,
J,83927,-172.850922,-12.532039,0.279404,-0.152335,0.318233,0.861237,-0.508212,3.500000,0.598977,-0.118046,-0.792018,0.189132,0.981946,-0.003319,
J,84018,-172.576477,-12.693048,0.274445,-0.161010,0.318189,0.844666,-0.535294,3.500000,0.531123,-0.115230,-0.839423,0.173071,0.984575,-0.025649,
J,84109,-172.307297,-12.862560,0.269180,-0.169512,0.318107,0.827255,-0.561819,3.500000,0.458558,-0.107338,-0.882158,0.159136,0.986551,-0.037319,
J,84200,-172.043549,-13.040467,0.263748,-0.177907,0.318141,0.809021,-0.587776,3.500000,0.388937,-0.092910,-0.916567,0.143225,0.988903,-0.039466,
J,84290,-171.786163,-13.227455,0.257385,-0.186988,0.318138,0.789963,-0.613149,3.500000,0.344826,-0.080124,-0.935240,0.127718,0.991089,-0.037819,
J,84381,-171.534653,-13.422542,0.251511,-0.195086,0.318302,0.770111,-0.637918,3.500000,0.309979,-0.067773,-0.948325,0.112759,0.993037,-0.034111,
J,84472,-171.289551,-13.625318,0.245102,-0.202776,0.318109,0.749481,-0.662024,3.500000,0.284982,-0.057093,-0.956831,0.100356,0.994515,-0.029451,
J,84563,-171.050888,-13.835728,0.238663,-0.210410,0.318170,0.728104,-0.685471,3.500000,0.266116,-0.049473,-0.962671,0.090119,0.995585,-0.026253,
J,84654,-170.819000,-14.053484,0.231888,-0.217756,0.318103,0.705994,-0.708222,3.500000,0.259473,-0.048961,-0.964508,0.089075,0.995670,-0.026580,
J,84745,-170.594040,-14.278429,0.224960,-0.224945,0.318131,0.683167,-0.730268,3.500000,0.259473,-0.048961,-0.964509,0.089075,0.995670,-0.026580,
J,84836,-170.376282,-14.510314,0.217758,-0.231885,0.318103,0.659653,-0.751575,3.500000,0.261577,-0.049117,-0.963932,0.089080,0.995670,-0.026561,
J,84927,-170.165817,-14.749042,0.210464,-0.238728,0.318255,0.635468,-0.772129,3.500000,0.266730,-0.049495,-0.962500,0.089088,0.995671,-0.026512,
J,85018,-169.963089,-14.994105,0.202728,-0.245064,0.318049,0.610657,-0.791897,3.500000,0.266730,-0.049495,-0.962500,0.090940,0.995517,-0.025991,
J,85109,-169.768036,-15.245564,0.195053,-0.251458,0.318240,0.585205,-0.810884,3.500000,0.266730,-0.049495,-0.962500,0.094775,0.995187,-0.024912,
J,85200,-169.581009,-15.502986,0.187027,-0.257422,0.318191,0.559204,-0.829026,3.500000,0.266730,-0.049495,-0.962500,0.097156,0.994974,-0.024241,
J,85290,-169.403091,-15.766761,0.177917,-0.263775,0.318169,0.585205,-0.810884,3.500000,0.266730,-0.049495,-0.962500,0.097900,0.994906,-0.024031,
J,85381,-169.217041,-16.024733,0.186050,-0.257972,0.318063,0.610641,-0.791906,3.500000,0.266730,-0.049495,-0.962500,0.099928,0.994718,-0.023459,
J,85472,-169.022919,-16.276793,0.194122,-0.252060,0.318147,0.635452,-0.772135,3.500000,0.266730,-0.049495,-0.962500,0.100703,0.994645,-0.023241,
J,85563,-168.820953,-16.522675,0.201965,-0.245882,0.318195,0.659637,-0.751583,3.500000,0.266730,-0.049495,-0.962499,0.100703,0.994645,-0.023241,
J,85654,-168.611435,-16.762020,0.209518,-0.239346,0.318095,0.683151,-0.730276,3.500000,0.266730,-0.049495,-0.962499,0.100703,0.994645,-0.023241,
J,85745,-168.394440,-16.994728,0.216995,-0.232708,0.318182,0.705978,-0.708227,3.500000,0.266730,-0.049495,-0.962499,0.100890,0.994627,-0.023188,
J,85836,-168.170242,-17.220490,0.224197,-0.225761,0.318171,0.728104,-0.685471,3.500000,0.280006,-0.050688,-0.958659,0.102522,0.994473,-0.022637,
J,85927,-167.939087,-17.439072,0.231155,-0.218582,0.318137,0.749481,-0.662027,3.500000,0.307392,-0.053042,-0.950104,0.103352,0.994400,-0.022077,
J,86018,-167.701172,-17.650307,0.237915,-0.211235,0.318157,0.770111,-0.637917,3.500000,0.333366,-0.053771,-0.941263,0.099948,0.994762,-0.021428,
J,86109,-167.456680,-17.854013,0.244492,-0.203707,0.318234,0.789963,-0.613153,3.500000,0.352281,-0.052104,-0.934443,0.094499,0.995327,-0.019873,
J,86200,-167.205963,-18.049896,0.250717,-0.195883,0.318165,0.809021,-0.587782,3.500000,0.362530,-0.052907,-0.930469,0.088791,0.995807,-0.022027,
J,86290,-166.948578,-18.236889,0.257385,-0.186993,0.318141,0.827255,-0.561821,3.500000,0.364784,-0.053092,-0.929577,0.084898,0.996111,-0.023576,
J,86381,-166.685379,-18.415764,0.263199,-0.178875,0.318229,0.844681,-0.535269,3.500000,0.364784,-0.053092,-0.929577,0.084664,0.996129,-0.023669,
J,86472,-166.416840,-18.586170,0.268539,-0.170406,0.318044,0.861221,-0.508228,3.500000,0.364784,-0.053092,-0.929577,0.084664,0.996129,-0.023669,
J,86563,-166.142960,-18.748146,0.273880,-0.161976,0.318192,0.876923,-0.480639,3.500000,0.364784,-0.053092,-0.929577,0.084664,0.996129,-0.023669,
J,86654,-165.864151,-18.901423,0.278809,-0.153276,0.318163,0.891724,-0.452572,3.500000,0.364784,-0.053092,-0.929577,0.084664,0.996129,-0.023669,
J,86745,-165.580658,-19.045864,0.283493,-0.144442,0.318169,0.905640,-0.424047,3.500000,0.364784,-0.053092,-0.929577,0.085800,0.996042,-0.023218,
J,86836,-165.292801,-19.181320,0.287857,-0.135456,0.318135,0.918640,-0.395098,3.500000,0.360818,-0.052757,-0.931143,0.090936,0.995632,-0.021173,
J,86927,-165.000839,-19.307655,0.291962,-0.126335,0.318123,0.930710,-0.365765,3.500000,0.353363,-0.051998,-0.934040,0.092998,0.995461,-0.020234,
J,87018,-164.705017,-19.424784,0.295822,-0.117128,0.318166,0.941849,-0.336046,3.500000,0.343473,-0.050852,-0.937785,0.092836,0.995481,-0.019978,
J,87109,-164.405685,-19.532545,0.299332,-0.107761,0.318138,0.952026,-0.305992,3.500000,0.333318,-0.049716,-0.941503,0.092693,0.995499,-0.019751,
J,87200,-164.103088,-19.630863,0.302597,-0.098318,0.318169,0.961258,-0.275631,3.500000,0.326889,-0.049099,-0.943787,0.092613,0.995507,-0.019713,
J,87290,-163.797318,-19.718544,0.305771,-0.087681,0.318094,0.969528,-0.244995,3.500000,0.320676,-0.048515,-0.945946,0.092540,0.995514,-0.019686,
J,87381,-163.488846,-19.796597,0.308472,-0.078053,0.318193,0.976807,-0.214119,3.500000,0.313380,-0.047823,-0.948423,0.092461,0.995522,-0.019647,
J,87472,-163.178116,-19.864916,0.310730,-0.068319,0.318152,0.983109,-0.183020,3.500000,0.307724,-0.047283,-0.950300,0.092403,0.995529,-0.019612,
J,87563,-162.865540,-19.923416,0.312576,-0.058500,0.318003,0.988419,-0.151747,3.500000,0.303382,-0.046873,-0.951715,0.092363,0.995533,-0.019588,
J,87654,-162.551041,-19.972107,0.314499,-0.048691,0.318246,0.992737,-0.120300,3.500000,0.302396,-0.046780,-0.952034,0.092355,0.995533,-0.019583,
J,87745,-162.235275,-20.010881,0.315765,-0.038774,0.318137,0.996048,-0.088737,3.500000,0.302396,-0.046780,-0.952034,0.092355,0.995533,-0.019583,
J,87836,-161.918503,-20.039711,0.316772,-0.028830,0.318082,0.998367,-0.057095,3.500000,0.302396,-0.046780,-0.952034,0.092355,0.995533,-0.019583,
J,87927,-161.600800,-20.058584,0.317703,-0.018873,0.318263,0.999680,-0.025385,3.500000,0.302396,-0.046780,-0.952034,0.092355,0.995533,-0.019583,
J,88018,-161.282806,-20.067469,0.317993,-0.008884,0.318117,0.999985,0.006348,3.500000,0.302396,-0.046780,-0.952034,0.092355,0.995533,-0.019583,
J,88109,-160.964691,-20.066360,0.318115,0.001108,0.318117,0.999268,0.038069,3.500000,0.302396,-0.046780,-0.952034,0.092355,0.995533,-0.019583,
J,88200,-160.646454,-20.055239,0.318237,0.011122,0.318432,0.997559,0.069767,3.500000,0.302396,-0.046780,-0.952034,0.092355,0.995533,-0.019583,
J,88291,-160.328735,-20.033024,0.317719,0.022215,0.318494,0.994843,0.101425,3.500000,0.302396,-0.046780,-0.952034,0.092355,0.995533,-0.019583,
J,88381,-160.012665,-20.000900,0.316071,0.032124,0.317699,0.991135,0.132891,3.500000,0.302396,-0.046780,-0.952034,0.092355,0.995533,-0.019583,
J,88472,-159.697327,-19.958824,0.315338,0.042076,0.318133,0.986420,0.164270,3.500000,0.302396,-0.046780,-0.952034,0.092355,0.995533,-0.019583,
J,88563,-159.383423,-19.906857,0.313904,0.051968,0.318176,0.980713,0.195490,3.500000,0.302396,-0.046780,-0.952034,0.092355,0.995533,-0.019583,
J,88654,-159.071365,-19.845064,0.312057,0.061792,0.318117,0.974014,0.226500,3.500000,0.302266,-0.048208,-0.952004,0.092788,0.995465,-0.020949,
J,88745,-158.761337,-19.773485,0.310028,0.071579,0.318184,0.966339,0.257290,3.500000,0.301694,-0.054587,-0.951841,0.094720,0.995136,-0.027047,
J,88836,-158.453766,-19.692219,0.307571,0.081266,0.318126,0.957687,0.287823,3.500000,0.301463,-0.057154,-0.951763,0.095497,0.994992,-0.029502,
J,88927,-158.148849,-19.601316,0.304916,0.090902,0.318178,0.948074,0.318069,3.500000,0.301463,-0.057154,-0.951763,0.095497,0.994992,-0.029502,
J,89018,-157.847076,-19.500931,0.301773,0.100386,0.318032,0.937500,0.347982,3.500000,0.301463,-0.057154,-0.951763,0.095497,0.994992,-0.029502,
J,89109,-157.548416,-19.391041,0.298660,0.109890,0.318235,0.928375,0.371662,3.500000,0.301463,-0.057154,-0.951763,0.095497,0.994992,-0.029502,
J,89200,-157.253372,-19.271839,0.295044,0.119202,0.318214,0.939697,0.342001,3.500000,0.301463,-0.057154,-0.951763,0.095497,0.994992,-0.029502,
