mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ,angle
M,8681,-20.008205,-0.762205,-0.034327,0.316070,0.317929,-0.076086,0.997101,3.500000,-0.132156,0.036776,-0.990546,0.281952,0.959426,-0.001997,3.065432
M,8772,-20.032623,-0.444876,-0.024418,0.317329,0.318267,-0.044399,0.999014,3.500000,-0.112223,-0.000838,-0.993683,0.354181,0.934287,-0.040788,3.097179
M,8863,-20.047052,-0.126983,-0.014429,0.317893,0.318220,-0.012671,0.999920,3.500000,-0.102460,-0.008723,-0.994699,0.392474,0.918485,-0.048481,3.128921
M,8954,-20.051487,0.191147,-0.004435,0.318130,0.318161,0.019062,0.999818,3.500000,-0.112573,-0.007298,-0.993617,0.416576,0.907504,-0.053862,-3.122529
M,9045,-20.045929,0.509175,0.005558,0.318028,0.318076,0.050770,0.998710,3.500000,-0.117625,-0.009945,-0.993008,0.425113,0.903189,-0.059401,-3.090800
M,9136,-20.030386,0.826873,0.015543,0.317698,0.318078,0.082426,0.996597,3.500000,-0.114240,-0.001187,-0.993452,0.407343,0.912017,-0.047931,-3.059072
M,9227,-20.004868,1.143978,0.025518,0.317104,0.318129,0.114000,0.993481,3.500000,-0.104451,-0.002846,-0.994526,0.359840,0.932136,-0.040460,-3.027343
M,9318,-19.969406,1.460092,0.035461,0.316114,0.318097,0.145458,0.989364,3.500000,-0.070049,-0.020829,-0.997326,0.303467,0.951951,-0.041196,-2.995617
M,9409,-19.924023,1.775023,0.045383,0.314931,0.318185,0.170513,0.985355,3.500000,-0.030767,-0.032059,-0.999012,0.258138,0.965323,-0.038928,-2.970243
M,9500,-19.868767,2.088433,0.055256,0.313410,0.318244,0.139162,0.990270,3.500000,0.037299,-0.053451,-0.997874,0.194440,0.979872,-0.045219,-3.001977
M,9590,-19.824490,2.403470,0.044277,0.315037,0.318133,0.107674,0.994186,3.500000,0.118976,-0.077600,-0.989860,0.127750,0.989851,-0.062244,-3.033709
M,9681,-19.790113,2.719938,0.034376,0.316468,0.318329,0.076063,0.997103,3.500000,0.233763,-0.078501,-0.969119,0.028245,0.996863,-0.073935,-3.065456
M,9772,-19.765732,3.036906,0.024382,0.316968,0.317904,0.044411,0.999013,3.500000,0.332512,-0.057233,-0.941361,-0.069577,0.993948,-0.085007,-3.097167
M,9863,-19.751295,3.354844,0.014437,0.317938,0.318266,0.012678,0.999919,3.500000,0.426284,-0.036978,-0.903833,-0.127654,0.986706,-0.100575,-3.128913
M,9954,-19.746859,3.672880,0.004436,0.318037,0.318068,-0.019045,0.999819,3.500000,0.574954,-0.012302,-0.818093,-0.172118,0.975694,-0.135636,3.122546
M,10045,-19.752417,3.991071,-0.005558,0.318191,0.318239,-0.050770,0.998710,3.500000,0.627123,-0.004767,-0.778906,-0.201742,0.964865,-0.168334,3.090801
