mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,L,81627,-122.203125,9.682254,-0.087318,0.053827,0.102576,-0.85125,0.524763,0,2,0.833036,0.083152,1.12789,-0.226629,-0.405533,-0.885541,-0.111036,0.914027,-0.390162
M,L,81718,-122.290382,9.736043,-0.087257,0.053789,0.102504,-0.85125,0.524763,0,2,0.85145,0.101566,1.12789,-0.220529,-0.40544,-0.887122,-0.109914,0.91405,-0.390424
M,L,81809,-122.377701,9.78987,-0.087318,0.053827,0.102576,-0.85125,0.524763,0,2,0.867192,0.117307,1.12789,-0.215164,-0.405359,-0.888476,-0.110042,0.914054,-0.39038
M,L,81899,-122.464912,9.843632,-0.087212,0.053761,0.102451,-0.833984,0.551789,0,2,0.882067,0.132182,1.12789,-0.208593,-0.405257,-0.890087,-0.109941,0.914055,-0.390405
M,L,81990,-122.54863,9.899019,-0.083717,0.055387,0.100381,-0.806618,0.591078,0,2,0.893451,0.143565,1.103191,-0.202952,-0.405168,-0.891431,-0.109753,0.914053,-0.390463
M,L,82081,-122.629509,9.958288,-0.080879,0.059269,0.100271,-0.776047,0.630678,0,2,0.89798,0.148094,1.103191,-0.202952,-0.405168,-0.891431,-0.109753,0.914053,-0.390463
M,L,82172,-122.707283,10.021495,-0.077774,0.063207,0.100219,-0.743546,0.668681,0,2,0.896055,0.146169,1.103191,-0.202952,-0.405168,-0.891431,-0.109753,0.914053,-0.390463
M,L,82263,-122.781883,10.088584,-0.0746,0.067089,0.10033,-0.718391,0.695638,0,2,0.889117,0.139231,1.103191,-0.202952,-0.405168,-0.891431,-0.109753,0.914053,-0.390463
M,L,82354,-122.85392,10.158338,-0.072037,0.069754,0.100274,-0.73101,0.682365,0,2,0.877107,0.127221,1.103191,-0.196453,-0.405375,-0.892792,-0.109731,0.913905,-0.390815
M,L,82445,-122.927261,10.226801,-0.073341,0.068463,0.10033,-0.763382,0.645946,0,2,0.864828,0.114942,1.103191,-0.176244,-0.406447,-0.896515,-0.101953,0.91341,-0.394065
M,L,82536,-123.00383,10.291594,-0.076569,0.064793,0.100304,-0.799026,0.601293,0,2,0.857416,0.10753,1.103191,-0.145164,-0.409118,-0.900861,-0.08858,0.912223,-0.400004
M,L,82627,-123.083931,10.351874,-0.080101,0.060281,0.100249,-0.832047,0.554702,0,2,0.855031,0.105145,1.103191,-0.108308,-0.412551,-0.904473,-0.072745,0.910675,-0.406669
M,L,82718,-123.167358,10.407495,-0.083427,0.05562,0.100268,-0.851799,0.523867,0,2,0.855572,0.105686,1.103191,-0.084818,-0.413667,-0.906469,-0.060443,0.910208,-0.409717
M,L,82809,-123.252808,10.460047,-0.085449,0.052552,0.100316,-0.863663,0.504066,0,2,0.859787,0.109901,1.103191,-0.07664,-0.413702,-0.907181,-0.053088,0.910259,-0.410621
M,L,82899,-123.339417,10.510592,-0.086609,0.050546,0.100279,-0.875069,0.484004,0,2,0.866292,0.116406,1.103191,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,82990,-123.427223,10.559157,-0.087807,0.048565,0.100342,-0.879295,0.476284,0,2,0.871637,0.121751,1.103191,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,83081,-123.515388,10.606912,-0.088165,0.047754,0.100268,-0.879295,0.476284,0,2,0.877858,0.127972,1.103191,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,83172,-123.603577,10.654679,-0.088188,0.047768,0.100294,-0.879295,0.476284,0,2,0.884081,0.134195,1.103191,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,83263,-123.691757,10.702443,-0.088181,0.047764,0.100286,-0.879295,0.476284,0,2,0.88745,0.137565,1.103191,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,83354,-123.779953,10.750217,-0.088196,0.047774,0.100304,-0.879295,0.476284,0,2,0.890175,0.140289,1.103191,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,83445,-123.874702,10.801539,-0.094749,0.051322,0.107756,-0.879295,0.476284,0,2,0.893103,0.143217,1.185519,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,83536,-123.970825,10.853604,-0.096123,0.052065,0.109318,-0.879295,0.476284,0,2,0.893279,0.143393,1.201985,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,83627,-124.066841,10.905613,-0.096016,0.052009,0.109197,-0.879295,0.476284,0,2,0.892435,0.14255,1.201985,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,83718,-124.162933,10.957663,-0.096092,0.05205,0.109283,-0.879295,0.476284,0,2,0.891591,0.141706,1.201985,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,83809,-124.257729,11.009009,-0.094795,0.051347,0.107808,-0.879295,0.476284,0,2,0.887703,0.137818,1.185519,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,83899,-124.352478,11.060331,-0.094749,0.051322,0.107756,-0.879295,0.476284,0,2,0.883111,0.133225,1.185519,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,83990,-124.447243,11.11166,-0.094765,0.051329,0.107773,-0.879295,0.476284,0,2,0.878519,0.128633,1.185519,-0.07664,-0.413702,-0.907181,-0.052747,0.910265,-0.410652
M,L,84081,-124.542023,11.162997,-0.09478,0.051337,0.10779,-0.879822,0.47531,0,2,0.870738,0.120852,1.185519,-0.07664,-0.413702,-0.907181,-0.052142,0.910275,-0.410708
M,L,84172,-124.636856,11.21423,-0.094833,0.051232,0.107787,-0.881729,0.471755,0,2,0.862506,0.112621,1.185519,-0.07664,-0.413702,-0.907181,-0.047651,0.910337,-0.411116
M,L,84263,-124.731857,11.265059,-0.095001,0.05083,0.107745,-0.885674,0.464307,0,2,0.85471,0.104825,1.185519,-0.07664,-0.413702,-0.907181,-0.043518,0.910378,-0.411483
M,L,84354,-124.827339,11.315116,-0.095482,0.050056,0.107807,-0.889557,0.456821,0,2,0.844542,0.094657,1.185519,-0.07664,-0.413702,-0.907181,-0.038685,0.910406,-0.411904
M,L,84445,-124.923195,11.364343,-0.095856,0.049227,0.107757,-0.893379,0.449307,0,2,0.834809,0.084924,1.185519,-0.07664,-0.413702,-0.907181,-0.036316,0.910411,-0.412107
M,L,84536,-125.019478,11.412765,-0.096283,0.048422,0.107773,-0.897133,0.44176,0,2,0.825982,0.076096,1.185519,-0.07664,-0.413702,-0.907181,-0.034514,0.910412,-0.41226
M,L,84627,-125.11615,11.460365,-0.096672,0.047601,0.107756,-0.900826,0.434183,0,2,0.814743,0.064857,1.185519,-0.07664,-0.413702,-0.907181,-0.033315,0.910411,-0.412361
M,L,84718,-125.213242,11.50716,-0.097092,0.046795,0.10778,-0.902573,0.430544,0,2,0.803977,0.054091,1.185519,-0.07664,-0.413702,-0.907181,-0.033315,0.910411,-0.412361
M,L,84809,-125.310532,11.553569,-0.09729,0.046409,0.107792,-0.904305,0.426897,0,2,0.793642,0.043755,1.185519,-0.07664,-0.413702,-0.907181,-0.033315,0.910411,-0.412361
M,L,84899,-125.407959,11.599563,-0.097427,0.045994,0.107738,-0.906013,0.423244,0,2,0.780436,0.030549,1.185519,-0.07664,-0.413702,-0.907181,-0.033315,0.910411,-0.412361
M,L,84990,-125.505653,11.6452,-0.097694,0.045637,0.107828,-0.907715,0.419582,0,2,0.767221,0.017336,1.185519,-0.07664,-0.413702,-0.907181,-0.033315,0.910411,-0.412361
M,L,85081,-125.603485,11.690421,-0.097832,0.045221,0.107778,-0.909401,0.415915,0,2,0.754445,0.00456,1.185519,-0.07664,-0.413702,-0.907181,-0.033315,0.910411,-0.412361
M,L,85172,-125.701454,11.735229,-0.097969,0.044807,0.107729,-0.911674,0.410909,0,0,0.738879,0,1.185519,-0.07664,-0.413702,-0.907181,-0.033315,0.910411,-0.412361
M,L,85263,-126.02906,11.882886,-0.327606,0.147657,0.359345,-0.915108,0.403207,0,0,0.682953,0,3.95173,-0.07664,-0.413702,-0.907181,-0.033315,0.910411,-0.412361
M,L,85354,-126.357895,12.027772,-0.328835,0.144886,0.359338,-0.919632,0.392783,0,0,0.616694,0,3.95173,-0.075453,-0.413701,-0.907281,-0.033268,0.910412,-0.412362
M,L,85445,-126.688164,12.168832,-0.330269,0.14106,0.359131,-0.928581,0.371123,0,0,0.541362,0,3.95173,-0.067465,-0.413689,-0.907915,-0.031608,0.910418,-0.412481
M,L,85536,-127.021675,12.302127,-0.333511,0.133295,0.359162,-0.937538,0.347886,0,0,0.461314,0,3.95173,-0.06641,-0.413689,-0.907993,-0.028026,0.910416,-0.412743
M,L,85627,-127.358559,12.427132,-0.336884,0.125005,0.359328,-0.946388,0.323036,0,0,0.377169,0,3.95173,-0.06641,-0.413689,-0.907993,-0.026448,0.910412,-0.412856
M,L,85718,-127.698494,12.543163,-0.339935,0.116032,0.359193,-0.954582,0.297971,0,0,0.289646,0,3.95173,-0.06641,-0.413689,-0.907993,-0.026448,0.910412,-0.412856
M,L,85809,-128.041428,12.650211,-0.342934,0.107048,0.359253,-0.965515,0.26034,0,0,0.198835,0,3.95173,-0.06641,-0.413689,-0.907993,-0.026448,0.910412,-0.412856
M,L,85899,-128.38829,12.743738,-0.346863,0.093527,0.359251,-0.977982,0.208722,0,0,0.109334,0,3.95173,-0.06641,-0.413689,-0.907993,-0.026448,0.910412,-0.412856
M,L,85990,-128.637222,12.796866,-0.248932,0.053128,0.254538,-0.9879,0.155052,0,0,0.051495,0,2.799142,-0.06641,-0.413689,-0.907993,-0.026448,0.910412,-0.412856
M,L,86081,-128.637222,12.796866,0,0,0,-0.993057,0.117682,1,0,0.051495,0,0,-0.066401,-0.413995,-0.907854,-0.02647,0.910273,-0.413162
M,L,86172,-128.637222,12.796866,0,0,0,-0.99678,0.080143,1,0,0.051495,0,0,-0.06635,-0.415762,-0.90705,-0.026599,0.909467,-0.414925
M,L,86263,-128.637222,12.796866,0,0,0,-0.99678,0.080143,1,0,0.051495,0,0,-0.070444,-0.415741,-0.906751,-0.026115,0.909466,-0.414958
M,L,86354,-128.637222,12.796866,0,0,0,-0.99678,0.080143,1,0,0.051495,0,0,-0.076116,-0.41579,-0.90627,-0.028911,0.909445,-0.414819
M,L,86445,-128.637222,12.796866,0,0,0,-0.997345,0.072833,1,0,0.051495,0,0,-0.084891,-0.416204,-0.9053,-0.035895,0.909267,-0.414662
M,L,86536,-128.915924,12.81722,-0.278702,0.020353,0.279444,-0.99826,0.058939,0,0,0.019192,0,3.073568,-0.091927,-0.416315,-0.904561,-0.038934,0.909216,-0.414501
M,L,86627,-129.022995,12.823542,-0.107071,0.006322,0.107257,-0.999512,0.031134,0,0,0.005416,0,1.180031,-0.094769,-0.416314,-0.904269,-0.038724,0.909211,-0.414531
M,L,86718,-129.022995,12.823542,0,0,0,-0.999985,-0.005854,1,0,0.005416,0,0,-0.094769,-0.416314,-0.904269,-0.038724,0.909211,-0.414531
M,L,86809,-129.18013,12.822621,-0.157135,-0.00092,0.157138,-0.999084,-0.042826,0,0,0.004627,0,1.728882,-0.094769,-0.416314,-0.904269,-0.038724,0.909211,-0.414531
M,L,86899,-129.421951,12.812256,-0.241821,-0.010365,0.242043,-0.997833,-0.065873,0,0,0.01881,0,2.66193,-0.094769,-0.416314,-0.904269,-0.038724,0.909211,-0.414531
M,L,86990,-129.700851,12.793844,-0.2789,-0.018412,0.279507,-0.997833,-0.065873,0,0,0.034809,0,3.073568,-0.099588,-0.416268,-0.903772,-0.038265,0.909217,-0.41456
M,L,87081,-129.922379,12.77922,-0.221527,-0.014625,0.222009,-0.997833,-0.065873,0,0,0.051775,0,2.442389,-0.105695,-0.41621,-0.903104,-0.037735,0.909216,-0.414611
M,L,87172,-130.143951,12.764592,-0.221573,-0.014627,0.222055,-0.997833,-0.065873,0,0,0.075846,0,2.442389,-0.113963,-0.416517,-0.901957,-0.042562,0.909085,-0.414431
M,L,87263,-130.365509,12.749966,-0.221558,-0.014627,0.22204,-0.997833,-0.065873,0,0,0.103632,0,2.442389,-0.121186,-0.416819,-0.900875,-0.046858,0.908955,-0.414254
M,L,87354,-130.587067,12.735339,-0.221558,-0.014627,0.22204,-0.997833,-0.065873,0,0,0.135388,0,2.442389,-0.128861,-0.416925,-0.89976,-0.051449,0.908914,-0.413798
M,L,87445,-130.808533,12.720719,-0.221466,-0.01462,0.221948,-0.997833,-0.065873,0,0,0.173807,0,2.442389,-0.137523,-0.417335,-0.898287,-0.052935,0.908704,-0.41407
M,L,87536,-131.03009,12.706093,-0.221558,-0.014627,0.22204,-0.997833,-0.065873,0,0,0.215064,0,2.442389,-0.147726,-0.417916,-0.896395,-0.057722,0.908437,-0.414017
M,L,87627,-131.251709,12.691463,-0.221619,-0.01463,0.222101,-0.998291,-0.058322,0,0,0.262087,0,2.442389,-0.159387,-0.418709,-0.894024,-0.064,0.908078,-0.413881
M,L,87718,-131.473404,12.678512,-0.221695,-0.012951,0.222073,-0.998718,-0.050768,0,0,0.305916,0,2.442389,-0.171263,-0.41941,-0.891496,-0.069439,0.907753,-0.413719
M,L,87809,-131.70256,12.666863,-0.229156,-0.011648,0.229452,-0.999069,-0.043215,0,0,0.349179,0,2.524717,-0.179694,-0.419558,-0.889765,-0.0756,0.907702,-0.412748
M,L,87899,-131.951813,12.656082,-0.249252,-0.010781,0.249485,-0.999359,-0.035657,0,0,0.390455,0,2.744257,-0.188712,-0.419876,-0.887746,-0.078383,0.907544,-0.412577
M,L,87990,-132.293365,12.643896,-0.341553,-0.012186,0.34177,-0.999466,-0.032855,0,0,0.440068,0,3.759632,-0.196959,-0.42009,-0.885851,-0.079691,0.90742,-0.4126
M,L,88081,-132.654922,12.63201,-0.361557,-0.011886,0.361752,-0.999466,-0.032855,0,0,0.480817,0,3.979173,-0.203722,-0.420066,-0.884331,-0.081379,0.907414,-0.412283
M,L,88172,-133.016525,12.620124,-0.361603,-0.011887,0.361798,-0.999466,-0.032855,0,0,0.508092,0,3.979173,-0.209285,-0.420046,-0.883041,-0.081158,0.907385,-0.412391
M,L,88263,-133.378098,12.608238,-0.361572,-0.011886,0.361768,-0.999466,-0.032855,0,0,0.521061,0,3.979173,-0.214832,-0.420023,-0.881719,-0.080929,0.907349,-0.412514
M,L,88354,-133.73967,12.596353,-0.361572,-0.011886,0.361768,-0.999969,-0.007352,0,0,0.520041,0,3.979173,-0.22079,-0.419998,-0.880258,-0.080637,0.907302,-0.412675
M,L,88445,-134.091354,12.593767,-0.351685,-0.002585,0.351694,-0.999527,0.030594,0,0,0.515006,0,3.869403,-0.228248,-0.420014,-0.878345,-0.080337,0.907208,-0.41294
M,L,88536,-134.437897,12.604374,-0.346542,0.010607,0.346705,-0.997498,0.070684,0,0,0.510551,0,3.814517,-0.233031,-0.419995,-0.877098,-0.080164,0.907155,-0.41309
M,L,88627,-134.783951,12.628897,-0.346054,0.024523,0.346922,-0.993851,0.110688,0,0,0.507397,0,3.814517,-0.233031,-0.419995,-0.877098,-0.080164,0.907155,-0.41309
M,L,88718,-135.12851,12.667272,-0.344559,0.038375,0.346689,-0.9935,0.113837,0,0,0.505566,0,3.814517,-0.233031,-0.419995,-0.877098,-0.080164,0.907155,-0.41309
M,L,88809,-135.473022,12.706747,-0.344513,0.039475,0.346767,-0.9935,0.113837,0,0,0.492237,0,3.814517,-0.233031,-0.419995,-0.877098,-0.080164,0.907155,-0.41309
M,L,88899,-135.817535,12.746222,-0.344513,0.039475,0.346767,-0.9935,0.113837,0,0,0.466363,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,88990,-136.162048,12.785697,-0.344513,0.039474,0.346767,-0.992737,0.120258,0,0,0.428039,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,89081,-136.506439,12.827415,-0.344391,0.041718,0.346908,-0.988037,0.15424,0,0,0.379601,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,89172,-136.848953,12.880883,-0.342514,0.053468,0.346662,-0.979965,0.199149,0,0,0.33076,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,89263,-137.188965,12.94998,-0.340012,0.069097,0.346961,-0.972733,0.231939,0,0,0.285385,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,89354,-137.525909,13.030322,-0.336945,0.080342,0.346391,-0.972733,0.231939,0,0,0.239501,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,89445,-137.863495,13.110816,-0.337585,0.080494,0.347049,-0.972733,0.231939,0,0,0.181511,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,89536,-138.20079,13.19124,-0.337296,0.080424,0.346751,-0.972733,0.231939,0,0,0.111769,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,89627,-138.53804,13.271654,-0.33725,0.080414,0.346704,-0.972733,0.231939,0,0,0.030493,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,89718,-138.875381,13.352092,-0.337341,0.080438,0.346799,-0.967987,0.251007,0,0,0.062049,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,89809,-139.211121,13.439154,-0.335739,0.087062,0.346844,-0.960861,0.277027,0,0,0.159029,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,89899,-139.544266,13.535205,-0.333145,0.096051,0.346715,-0.953049,0.302835,0,0,0.257795,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,89990,-139.87471,13.640207,-0.330444,0.105002,0.346726,-0.950378,0.311078,0,0,0.358228,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,90081,-140.204315,13.748093,-0.329605,0.107885,0.346812,-0.950378,0.311078,0,0,0.462612,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,90172,-140.533798,13.855938,-0.329483,0.107845,0.346684,-0.952972,0.303058,0,0,0.555335,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,90263,-140.864334,13.961052,-0.330536,0.105114,0.346847,-0.953751,0.300606,0,0,0.638996,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,90354,-141.195068,14.065291,-0.330734,0.104239,0.346772,-0.953751,0.300606,0,0,0.711306,0,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,90445,-141.525803,14.169531,-0.330734,0.104239,0.346772,-0.953751,0.300606,0,2,0.771168,0.021284,3.814517,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,90536,-141.625046,14.20081,-0.099243,0.03128,0.104056,-0.953751,0.300598,0,2,0.78656,0.036674,1.144355,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,90627,-141.724243,14.232076,-0.099197,0.031265,0.104008,-0.955063,0.296397,0,2,0.801944,0.052057,1.144355,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,90718,-141.823624,14.262917,-0.09938,0.030841,0.104056,-0.95636,0.29219,0,2,0.814898,0.065011,1.144355,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,90809,-141.92308,14.293303,-0.099457,0.030387,0.103995,-0.95636,0.29219,0,2,0.827591,0.077705,1.144355,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,90899,-141.98822,14.313204,-0.06514,0.0199,0.068112,-0.94519,0.326541,0,2,0.835907,0.086021,0.749182,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,90990,-142.038452,14.330559,-0.050232,0.017355,0.053145,-0.926834,0.375456,0,2,0.840483,0.090599,0.584527,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,91081,-142.102295,14.356419,-0.063843,0.02586,0.068881,-0.90596,0.423352,0,2,0.840926,0.091041,0.757415,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,91172,-142.167374,14.386831,-0.065079,0.030413,0.071834,-0.90596,0.423352,0,2,0.837106,0.087221,0.790346,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,91263,-142.232452,14.417239,-0.065079,0.030408,0.071832,-0.916519,0.399993,0,2,0.83329,0.083406,0.790346,-0.233031,-0.419995,-0.877098,-0.078888,0.90712,-0.413412
M,L,91354,-142.298325,14.445985,-0.065872,0.028746,0.071871,-0.930695,0.365814,0,2,0.831313,0.08143,0.790346,-0.227654,-0.42009,-0.878464,-0.077749,0.907114,-0.413642
M,L,91445,-142.367279,14.473089,-0.068954,0.027104,0.07409,-0.94455,0.328377,0,2,0.831209,0.081325,0.815044,-0.213713,-0.420439,-0.881792,-0.072421,0.906981,-0.414897
M,L,91536,-142.437256,14.497417,-0.069977,0.024328,0.074085,-0.957001,0.290071,0,2,0.832281,0.082398,0.815044,-0.208615,-0.420461,-0.883002,-0.067293,0.906898,-0.415941
M,L,91627,-142.510315,14.519564,-0.073059,0.022146,0.076342,-0.960449,0.278476,0,2,0.836459,0.086575,0.839743,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,91718,-142.58577,14.541443,-0.075455,0.021879,0.078563,-0.960449,0.278476,0,2,0.841706,0.091822,0.864441,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,91809,-142.66127,14.563334,-0.0755,0.021891,0.07861,-0.959656,0.281168,0,2,0.846628,0.096744,0.864441,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,91899,-142.736664,14.585423,-0.075394,0.02209,0.078563,-0.951843,0.306592,0,2,0.848917,0.099032,0.864441,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,91990,-142.811478,14.609523,-0.074814,0.024099,0.0786,-0.941635,0.336643,0,2,0.849116,0.09923,0.864441,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,92081,-142.885468,14.635978,-0.07399,0.026455,0.078577,-0.930069,0.36737,0,2,0.84682,0.096934,0.864441,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,92172,-142.958572,14.664854,-0.073105,0.028876,0.078601,-0.917511,0.397708,0,2,0.841841,0.091954,0.864441,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,92263,-143.03067,14.696106,-0.072098,0.031252,0.07858,-0.917511,0.397708,0,2,0.831672,0.081785,0.864441,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,92354,-143.114426,14.732412,-0.083755,0.036306,0.091286,-0.917511,0.397708,0,2,0.819859,0.069971,1.004398,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,92445,-143.200943,14.769917,-0.086517,0.037504,0.094296,-0.917511,0.397708,0,2,0.807655,0.057767,1.037329,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,92536,-143.287476,14.807426,-0.086533,0.03751,0.094313,-0.917511,0.397708,0,2,0.794155,0.044267,1.037329,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,92627,-143.391861,14.852672,-0.104385,0.045245,0.113769,-0.917511,0.397708,0,2,0.775507,0.02562,1.251381,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,92718,-143.496231,14.897915,-0.10437,0.045243,0.113754,-0.917511,0.397708,0,2,0.756857,0.00697,1.251381,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,92809,-143.600586,14.943148,-0.104355,0.045233,0.113736,-0.921402,0.388612,0,0,0.736451,0,1.251381,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,92899,-143.963852,15.096359,-0.363266,0.153212,0.394254,-0.925201,0.379474,0,0,0.658201,0,4.335927,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,92990,-144.328613,15.245965,-0.364761,0.149606,0.39425,-0.928909,0.370298,0,0,0.568318,0,4.335927,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,93081,-144.701767,15.394717,-0.373154,0.148752,0.40171,-0.932526,0.361088,0,0,0.465018,0,4.418254,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,93172,-145.07637,15.539769,-0.374603,0.145052,0.401706,-0.936066,0.351842,0,0,0.350169,0,4.418254,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,93263,-145.452179,15.681026,-0.375809,0.141256,0.401479,-0.939499,0.342566,0,0,0.224154,0,4.418254,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,93354,-145.829575,15.818636,-0.377396,0.13761,0.401701,-0.939499,0.342566,0,0,0.112464,0,4.418254,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,93445,-146.206955,15.956239,-0.37738,0.137603,0.401685,-0.931381,0.364032,0,0,0.016527,0,4.418254,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,93536,-146.5811,16.102472,-0.374146,0.146234,0.401708,-0.91893,0.394411,0,0,0.073287,0,4.418254,-0.208615,-0.420461,-0.883002,-0.066958,0.906889,-0.416016
M,L,93627,-146.950104,16.260853,-0.369003,0.158381,0.401557,-0.910095,0.414385,0,0,0.160683,0,4.418254,-0.211893,-0.420492,-0.882206,-0.067624,0.906849,-0.415995
M,L,93718,-147.315628,16.42728,-0.365524,0.166428,0.401629,-0.910095,0.414385,0,0,0.241258,0,4.418254,-0.212429,-0.420498,-0.882075,-0.068655,0.906868,-0.415784
M,L,93809,-147.681137,16.593702,-0.365509,0.166422,0.401613,-0.922424,0.386194,0,0,0.306185,0,4.418254,-0.212429,-0.420498,-0.882074,-0.068655,0.906868,-0.415784
M,L,93899,-148.058624,16.751747,-0.377487,0.158045,0.409237,-0.94014,0.340811,0,0,0.343563,0,4.500582,-0.212429,-0.420498,-0.882075,-0.068655,0.906868,-0.415784
M,L,93990,-148.443268,16.891184,-0.384644,0.139437,0.409137,-0.947037,0.321108,0,0,0.343154,0,4.500582,-0.212429,-0.420498,-0.882075,-0.068655,0.906868,-0.415784
M,L,94081,-148.830658,17.022535,-0.38739,0.131351,0.409053,-0.931137,0.36466,0,0,0.316194,0,4.500582,-0.212429,-0.420498,-0.882075,-0.068655,0.906868,-0.415784
M,L,94172,-149.211761,17.171783,-0.381104,0.149248,0.409286,-0.905304,0.424772,0,0,0.291477,0,4.500582,-0.212429,-0.420498,-0.882075,-0.068655,0.906868,-0.415784
M,L,94263,-149.559586,17.334988,-0.347824,0.163204,0.38421,-0.875061,0.484013,0,0,0.278091,0,4.226156,-0.215266,-0.420611,-0.881332,-0.068779,0.90678,-0.415956
M,L,94354,-149.895599,17.520847,-0.336014,0.18586,0.383991,-0.840973,0.541079,0,0,0.275322,0,4.226156,-0.221218,-0.420943,-0.879699,-0.074096,0.906695,-0.415228
M,L,94445,-150.218872,17.72884,-0.323273,0.207993,0.384404,-0.836853,0.547428,0,0,0.283156,0,4.226156,-0.226147,-0.421043,-0.878397,-0.078719,0.906708,-0.414347
M,L,94536,-150.540283,17.939087,-0.321411,0.210247,0.384069,-0.836853,0.547428,0,0,0.278622,0,4.226156,-0.227065,-0.421062,-0.87815,-0.078649,0.906686,-0.414409
