double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status
2454.537000,-0.200766,3.316579,0.077685,-0.006767,-0.210608,-0.977547,-0.213405,0.955353,-0.204349,1.000000,0.000000,0.000000,-0.291500,2.230413,-4.755000,0.135266,1,-0.234220,2.275402,-4.755000,0.072164,0
2545.468000,-0.203771,3.311550,0.075122,-0.010950,-0.215835,-0.976368,-0.216031,0.953878,-0.208440,1.000000,0.000000,0.000000,-0.291500,2.230413,-4.755000,0.135266,1,-0.257940,2.243809,-4.755000,0.035987,0
2636.339000,-0.205146,3.309853,0.075179,-0.015136,-0.218175,-0.975792,-0.215332,0.953716,-0.209899,1.000000,0.000000,0.000000,-0.291500,2.230413,-4.755000,0.135266,1,-0.280067,2.229886,-4.755000,0.011445,0
2727.269000,-0.205563,3.310133,0.075189,-0.017827,-0.216804,-0.976052,-0.213027,0.954616,-0.208151,1.000000,0.000000,0.000000,-0.291500,2.230413,-4.755000,0.135266,1,-0.293786,2.237236,-4.755000,0.007051,0
2818.188000,-0.205977,3.310855,0.075181,-0.020072,-0.213012,-0.976843,-0.213155,0.955489,-0.203976,1.000000,0.000000,0.000000,-0.291500,2.230413,-4.755000,0.135266,1,-0.305228,2.257577,-4.755000,0.029933,1
2909.070000,-0.205185,3.306845,0.076100,-0.015908,-0.215660,-0.976339,-0.212211,0.954945,-0.207476,0.000000,1.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,-0.283901,2.239722,-4.755001,2.715520,1
2999.991000,-0.199320,3.302020,0.076597,-0.014616,-0.219381,-0.975530,-0.211119,0.954316,-0.211447,0.000000,1.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,-0.271712,2.215469,-4.755000,2.732357,0
3090.922000,-0.188896,3.299366,0.059383,0.006209,-0.205189,-0.978703,-0.205447,0.957581,-0.202064,0.000000,1.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,-0.158355,2.290012,-4.755000,2.640904,0
3181.829000,-0.160406,3.372907,0.054925,0.073616,-0.064556,-0.995195,-0.184348,0.979825,-0.077195,0.000000,1.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,0.195391,3.060899,-4.755001,1.857728,0
3272.698000,-0.125081,3.476551,0.054450,0.140392,0.070683,-0.987570,-0.171004,0.984190,0.046131,0.000000,1.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,0.558628,3.820775,-4.755000,1.059153,0
3363.614000,-0.085961,3.562832,0.049490,0.164168,0.163010,-0.972870,-0.200341,0.971207,0.128924,0.000000,1.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,0.724776,4.367850,-4.755000,0.534278,0
3454.507000,-0.071980,3.616561,0.051104,0.165485,0.214650,-0.962569,-0.197673,0.963439,0.180860,0.000000,1.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,0.754287,4.688307,-4.755000,0.267401,0
3545.450000,-0.058196,3.647284,0.052416,0.162475,0.232994,-0.958809,-0.196804,0.959848,0.199897,0.000000,1.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,0.756445,4.815503,-4.755000,0.197379,0
3636.351000,-0.057435,3.666139,0.062848,0.148948,0.239854,-0.959315,-0.191620,0.958749,0.209960,1.000000,0.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,0.690607,4.870726,-4.755000,0.119993,0
3727.262000,-0.068514,3.677585,0.080517,0.131335,0.244268,-0.960773,-0.189159,0.957536,0.217587,1.000000,0.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,0.592486,4.906971,-4.755001,0.031742,0
3818.193000,-0.080388,3.687129,0.088650,0.122192,0.247959,-0.961034,-0.181472,0.957548,0.223986,1.000000,0.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,0.535464,4.936854,-4.755000,0.063763,0
3909.094000,-0.085591,3.689842,0.095681,0.124677,0.241442,-0.962373,-0.174078,0.960219,0.218349,1.000000,0.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,0.542822,4.906790,-4.755000,0.036475,0
3999.998000,-0.086969,3.689578,0.101531,0.132092,0.236619,-0.962582,-0.176171,0.961235,0.212113,1.000000,0.000000,0.000000,0.570260,4.882637,-4.755000,0.135266,2,0.579476,4.883396,-4.755000,0.009141,1
4090.911000,-0.086673,3.691054,0.107852,0.133852,0.235608,-0.962586,-0.176958,0.961399,0.210710,0.000000,1.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,0.589529,4.881312,-4.755000,2.692618,0
4181.824000,-0.088951,3.693668,0.111845,0.129629,0.234038,-0.963547,-0.176202,0.961717,0.209889,0.000000,1.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,0.565800,4.875788,-4.755000,2.679224,0
4272.721000,-0.091205,3.693059,0.115202,0.113507,0.214189,-0.970175,-0.178793,0.964948,0.192117,0.000000,1.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,0.478593,4.768271,-4.755000,2.565136,0
4363.639000,-0.114863,3.634406,0.100931,0.055376,0.096018,-0.993838,-0.188629,0.978448,0.084021,0.000000,1.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,0.155708,4.103556,-4.755000,1.895230,0
4454.543000,-0.166119,3.535537,0.092815,-0.035485,-0.029211,-0.998943,-0.238929,0.970833,-0.019901,0.000000,1.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,-0.338327,3.393780,-4.755001,1.044955,0
4545.442000,-0.226845,3.470516,0.110985,-0.093262,-0.082641,-0.992206,-0.267944,0.961868,-0.054929,0.000000,1.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,-0.684219,3.065229,-4.755000,0.610655,0
4636.361000,-0.260935,3.437474,0.138085,-0.127818,-0.128734,-0.983407,-0.293649,0.951996,-0.086455,0.000000,1.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,-0.896912,2.796940,-4.755000,0.335724,0
4727.277000,-0.270483,3.429165,0.148791,-0.128324,-0.145670,-0.980976,-0.288232,0.951934,-0.103654,0.000000,1.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,-0.911958,2.700974,-4.755000,0.248384,0
4818.161000,-0.269477,3.412955,0.151517,-0.121369,-0.170719,-0.977816,-0.296326,0.946409,-0.128455,1.000000,0.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,-0.878485,2.556317,-4.755000,0.103760,0
4909.084000,-0.251299,3.404148,0.155931,-0.101362,-0.183919,-0.977701,-0.292900,0.944721,-0.147349,1.000000,0.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,-0.760432,2.480336,-4.755000,0.064338,0
5000.028000,-0.240000,3.403034,0.159168,-0.101597,-0.182480,-0.977946,-0.290457,0.945641,-0.146277,1.000000,0.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,-0.750522,2.486075,-4.755001,0.075093,0
5090.937000,-0.232857,3.403903,0.164567,-0.103237,-0.177926,-0.978614,-0.289063,0.946773,-0.141643,1.000000,0.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,-0.751837,2.509456,-4.755000,0.082194,0
5181.828000,-0.232883,3.408468,0.173382,-0.106247,-0.175954,-0.978648,-0.289593,0.947028,-0.138829,1.000000,0.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,-0.767933,2.522379,-4.755001,0.076927,0
5272.709000,-0.229281,3.419845,0.183228,-0.103166,-0.173753,-0.979371,-0.289182,0.947332,-0.137606,1.000000,0.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,-0.749469,2.543742,-4.755000,0.104582,0
5363.654000,-0.229742,3.436126,0.197196,-0.107239,-0.173309,-0.979012,-0.294998,0.945894,-0.135132,1.000000,0.000000,0.000000,-0.824097,2.467540,-4.755000,0.135266,3,-0.772195,2.559469,-4.755000,0.103356,1
5454.532000,-0.211154,3.436561,0.183240,-0.095013,-0.178648,-0.979315,-0.292439,0.945368,-0.144083,0.000000,1.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,-0.690260,2.535719,-4.755000,2.596973,0
5545.442000,-0.206879,3.437064,0.195433,-0.091545,-0.176068,-0.980112,-0.289871,0.946333,-0.142925,0.000000,1.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,-0.669265,2.547764,-4.755000,2.576725,0
5636.353000,-0.194457,3.448258,0.214216,-0.086376,-0.168101,-0.981978,-0.286811,0.948129,-0.137078,0.000000,1.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,-0.631556,2.597597,-4.755000,2.520195,0
5727.289000,-0.141449,3.545407,0.215409,0.017437,0.003059,-0.999843,-0.240445,0.970662,-0.001224,0.000000,1.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,-0.054764,3.560612,-4.755000,1.470149,0
5818.186000,-0.059751,3.654202,0.220832,0.130149,0.109795,-0.985397,-0.191947,0.977838,0.083600,0.000000,1.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,0.597448,4.208618,-4.755000,0.546315,0
5909.082000,-0.009456,3.719805,0.216105,0.186499,0.166857,-0.968182,-0.197730,0.971682,0.129372,1.000000,0.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,0.948118,4.576527,-4.755000,0.100028,0
5999.999000,0.036264,3.745864,0.208516,0.215773,0.189883,-0.957803,-0.201849,0.968396,0.146511,0.000000,1.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,1.154443,4.729873,-4.755000,0.212341,0
6090.938000,-0.026078,3.701985,0.133169,0.224878,0.200903,-0.953450,-0.206731,0.966074,0.154804,0.000000,1.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,1.126833,4.731978,-4.755000,0.201881,0
6181.795000,-0.032114,3.693820,0.125765,0.216494,0.194404,-0.956733,-0.208291,0.966608,0.149277,0.000000,1.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,1.072330,4.685570,-4.755000,0.144604,0
6272.729000,-0.040086,3.677692,0.124697,0.208216,0.182927,-0.960825,-0.206970,0.968350,0.139508,1.000000,0.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,1.017369,4.606715,-4.755000,0.070772,0
6363.629000,-0.041042,3.668741,0.124298,0.212044,0.174323,-0.961587,-0.201165,0.970675,0.131611,1.000000,0.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,1.034914,4.553296,-4.755000,0.015040,0
6454.554000,-0.040213,3.666707,0.132549,0.215988,0.173052,-0.960938,-0.197847,0.971509,0.130486,1.000000,0.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,1.058352,4.546890,-4.755000,0.017193,0
6545.453000,-0.036750,3.664506,0.131896,0.215234,0.162889,-0.962882,-0.193624,0.973535,0.121410,1.000000,0.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,1.055623,4.491211,-4.755001,0.050391,0
6636.354000,-0.036866,3.661803,0.138931,0.207027,0.155177,-0.965950,-0.191765,0.974624,0.115471,1.000000,0.000000,0.000000,1.041917,4.539958,-4.755000,0.135266,4,1.012027,4.447999,-4.755001,0.094507,1
6727.288000,-0.040643,3.660072,0.140271,0.204844,0.153317,-0.966712,-0.190874,0.974952,0.114178,0.000000,1.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,0.996653,4.436444,-4.755001,2.602366,1
6818.219000,-0.050666,3.658562,0.136856,0.204783,0.153550,-0.966688,-0.190746,0.974944,0.114454,0.000000,1.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,0.985621,4.435591,-4.755000,2.593069,0
6909.081000,-0.063879,3.657593,0.135928,0.191449,0.148116,-0.970262,-0.193429,0.974855,0.110650,0.000000,1.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,0.901183,4.404221,-4.755001,2.518168,0
7000.041000,-0.088222,3.648764,0.131721,0.124472,0.106235,-0.986519,-0.208348,0.974884,0.078694,0.000000,1.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,0.528352,4.175000,-4.755000,2.129788,0
7090.897000,-0.157923,3.602366,0.142640,0.001134,0.028687,-0.999588,-0.242739,0.969701,0.027554,0.000000,1.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,-0.152367,3.742923,-4.755001,1.355001,0
7181.816000,-0.236373,3.537576,0.155889,-0.080858,-0.037167,-0.996032,-0.277916,0.960514,-0.013280,0.000000,1.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,-0.635042,3.354326,-4.755000,0.732844,0
7272.713000,-0.267158,3.493326,0.167966,-0.118163,-0.089005,-0.988997,-0.296612,0.953668,-0.050387,0.000000,1.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,-0.855341,3.050283,-4.755000,0.384738,0
7363.612000,-0.286905,3.474717,0.186375,-0.144508,-0.111108,-0.983246,-0.315916,0.946852,-0.060566,0.000000,1.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,-1.013139,2.916334,-4.755000,0.199298,0
7454.512000,-0.289834,3.465411,0.192391,-0.155829,-0.121921,-0.980231,-0.327095,0.942735,-0.065258,0.000000,1.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,-1.076331,2.850057,-4.755000,0.146110,0
7545.443000,-0.290348,3.465168,0.197441,-0.158827,-0.122340,-0.979697,-0.326059,0.943118,-0.064912,1.000000,0.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,-1.093232,2.846730,-4.755000,0.131899,0
7636.366000,-0.290819,3.465780,0.197917,-0.161675,-0.119129,-0.979627,-0.324542,0.943888,-0.061221,1.000000,0.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,-1.108237,2.863472,-4.755000,0.111625,0
7727.288000,-0.289239,3.469407,0.203684,-0.166576,-0.112183,-0.979626,-0.324259,0.944481,-0.053022,1.000000,0.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,-1.132414,2.901556,-4.755001,0.080632,0
7818.180000,-0.291144,3.471161,0.203772,-0.168519,-0.109585,-0.979588,-0.321065,0.945706,-0.050561,1.000000,0.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,-1.144207,2.916430,-4.755000,0.070435,0
7909.086000,-0.294920,3.472394,0.203981,-0.173869,-0.111247,-0.978465,-0.321170,0.945677,-0.050449,1.000000,0.000000,0.000000,-1.214200,2.900794,-4.755000,0.135266,5,-1.176110,2.908580,-4.755000,0.038150,1
8000.034000,-0.297715,3.474262,0.204027,-0.174804,-0.109125,-0.978537,-0.318635,0.946629,-0.048647,0.000000,1.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,-1.183585,2.921237,-4.755000,2.694550,1
8090.912000,-0.303565,3.476665,0.203932,-0.173347,-0.112125,-0.978457,-0.318728,0.946419,-0.051986,0.000000,1.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,-1.182105,2.908404,-4.755000,2.698322,0
8181.781000,-0.313929,3.480319,0.181293,-0.149406,-0.103108,-0.983385,-0.311708,0.948748,-0.052118,0.000000,1.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,-1.063901,2.962748,-4.755000,2.584044,0
8272.734000,-0.302351,3.486734,0.147061,-0.030605,-0.059847,-0.997738,-0.272760,0.960820,-0.049266,0.000000,1.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,-0.452720,3.192696,-4.755000,1.972011,0
8363.647000,-0.191169,3.536748,0.131010,0.117272,0.012180,-0.993025,-0.225145,0.974215,-0.014639,0.000000,1.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,0.385848,3.596679,-4.755000,1.037547,0
8454.563000,-0.114039,3.576025,0.127887,0.197593,0.058782,-0.978520,-0.218112,0.975815,0.014576,0.000000,1.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,0.871966,3.869353,-4.755000,0.479804,0
8545.465000,-0.082554,3.598167,0.115841,0.222629,0.074480,-0.972054,-0.226190,0.973816,0.022811,0.000000,1.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,1.033013,3.971378,-4.755000,0.298611,0
8636.379000,-0.050405,3.598731,0.114138,0.253676,0.077059,-0.964215,-0.213803,0.976633,0.021802,1.000000,0.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,1.230619,3.987867,-4.755000,0.109143,0
8727.276000,-0.046979,3.598901,0.117306,0.262140,0.077939,-0.961877,-0.212498,0.976931,0.021247,1.000000,0.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,1.280869,3.993695,-4.755000,0.064683,0
8818.157000,-0.032284,3.596268,0.119114,0.275641,0.080060,-0.957921,-0.208992,0.977679,0.021575,1.000000,0.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,1.370237,4.003633,-4.755000,0.047806,0
8909.114000,-0.024730,3.592450,0.114576,0.272486,0.072541,-0.959421,-0.207091,0.978204,0.015145,1.000000,0.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,1.358285,3.960636,-4.755000,0.078462,0
9000.007000,-0.014825,3.592682,0.114337,0.265336,0.074192,-0.961297,-0.207171,0.978134,0.018308,1.000000,0.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,1.329200,3.968491,-4.755000,0.066433,0
9090.892000,-0.014535,3.589950,0.114169,0.261796,0.073683,-0.962306,-0.206178,0.978333,0.018819,1.000000,0.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,1.310126,3.962776,-4.755000,0.075085,0
9181.820000,-0.003688,3.590402,0.117708,0.266976,0.078735,-0.960482,-0.200761,0.979335,0.024477,1.000000,0.000000,0.000000,1.333417,4.035066,-4.755000,0.135266,6,1.350731,3.989841,-4.755000,0.048414,1
9272.705000,-0.000855,3.590331,0.119121,0.272938,0.078178,-0.958850,-0.196170,0.980274,0.024084,0.000000,1.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,1.386572,3.987731,-4.755000,2.715888,1
9363.635000,-0.000441,3.589686,0.117468,0.275011,0.075681,-0.958458,-0.195119,0.980545,0.021439,0.000000,1.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,1.397620,3.974422,-4.755001,2.722724,0
9454.559000,-0.005580,3.577938,0.115298,0.241755,0.059628,-0.968503,-0.196849,0.980370,0.011222,0.000000,1.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,1.210130,3.877791,-4.755001,2.555986,0
9545.454000,-0.079393,3.554512,0.104284,0.111903,0.025490,-0.993392,-0.225179,0.974317,-0.000365,0.000000,1.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,0.467991,3.679198,-4.755000,1.863503,0
9636.354000,-0.188077,3.530746,0.111940,-0.031294,0.006784,-0.999487,-0.269581,0.962861,0.014976,0.000000,1.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,-0.340463,3.563781,-4.755000,1.058975,0
9727.289000,-0.254756,3.521600,0.128563,-0.099088,-0.001011,-0.995078,-0.276179,0.960740,0.026525,0.000000,1.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,-0.741054,3.516637,-4.755000,0.652973,0
9818.197000,-0.308434,3.520615,0.138694,-0.146460,-0.005959,-0.989199,-0.283616,0.958254,0.036219,0.000000,1.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,-1.032988,3.491134,-4.755000,0.359236,0
9909.106000,-0.332193,3.517663,0.142458,-0.177137,-0.016782,-0.984043,-0.294084,0.955077,0.036650,0.000000,1.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,-1.213782,3.434144,-4.755000,0.179033,0
10000.007000,-0.353714,3.517664,0.147797,-0.200529,-0.016342,-0.979551,-0.300641,0.952644,0.045653,1.000000,0.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,-1.357392,3.435870,-4.755000,0.041134,0
10090.886000,-0.368674,3.515968,0.154881,-0.212677,-0.019110,-0.976936,-0.300288,0.952703,0.046736,1.000000,0.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,-1.437548,3.419922,-4.755000,0.054927,0
10181.823000,-0.376711,3.516165,0.155799,-0.212852,-0.017017,-0.976936,-0.296290,0.953894,0.047939,1.000000,0.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,-1.446663,3.430624,-4.755000,0.056651,0
10272.734000,-0.381274,3.518225,0.155521,-0.201688,-0.006137,-0.979431,-0.288192,0.956085,0.053355,1.000000,0.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,-1.392470,3.487458,-4.755000,0.032249,0
10363.648000,-0.383552,3.518150,0.147339,-0.191244,-0.006385,-0.981522,-0.291661,0.955182,0.050615,1.000000,0.000000,0.000000,-1.394357,3.455260,-4.755000,0.135266,7,-1.338745,3.486260,-4.755001,0.062741,1
10454.529000,-0.379748,3.519875,0.146816,-0.181322,-0.008772,-0.983385,-0.290534,0.955804,0.045045,0.000000,1.000000,0.000000,1.394357,3.455260,-4.755000,0.135266,8,-1.283572,3.476151,-4.755000,2.633656,0
10545.467000,-0.374653,3.520401,0.143451,-0.167616,-0.008806,-0.985813,-0.291333,0.955743,0.040997,0.000000,1.000000,0.000000,1.394357,3.455260,-4.755000,0.135266,8,-1.207529,3.476642,-4.755000,2.565197,0
10636.355000,-0.346905,3.522913,0.136030,-0.112580,0.004505,-0.993632,-0.283787,0.958193,0.036498,0.000000,1.000000,0.000000,1.394357,3.455260,-4.755000,0.135266,8,-0.901066,3.545089,-4.755000,2.282552,0
