double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status
818.144000,-0.044153,4.149240,-0.148983,-0.052065,0.127690,-0.990447,-0.063903,0.989333,0.130906,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.286279,4.743054,-4.755000,0.820456,0
836.347000,-0.043832,4.150567,-0.147714,-0.052118,0.128581,-0.990329,-0.063018,0.989276,0.131761,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.286299,4.748762,-4.755000,0.815091,0
854.516000,-0.042982,4.152500,-0.145518,-0.051103,0.128661,-0.990371,-0.064290,0.989186,0.131824,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.280828,4.751325,-4.755000,0.810735,0
872.695000,-0.041543,4.155210,-0.142212,-0.049221,0.127775,-0.990581,-0.067935,0.989058,0.130954,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.270750,4.750213,-4.755000,0.808303,0
890.882000,-0.040844,4.156299,-0.141910,-0.049186,0.127559,-0.990611,-0.068073,0.989077,0.130742,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.269895,4.750319,-4.755000,0.807930,0
909.077000,-0.039173,4.159032,-0.141061,-0.049147,0.128781,-0.990455,-0.065910,0.989073,0.131872,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.268119,4.758945,-4.755000,0.799164,0
927.275000,-0.038239,4.160323,-0.140985,-0.049196,0.130167,-0.990271,-0.064090,0.989017,0.133186,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.267462,4.766814,-4.755000,0.791482,0
945.436000,-0.037658,4.161416,-0.140729,-0.049212,0.130428,-0.990236,-0.063910,0.988994,0.133440,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.266975,4.769179,-4.755000,0.789087,0
963.654000,-0.037658,4.161416,-0.140729,-0.049212,0.130428,-0.990236,-0.063910,0.988994,0.133440,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.266975,4.769179,-4.755000,0.789087,0
981.818000,-0.037290,4.162867,-0.140364,-0.049284,0.131650,-0.990070,-0.065631,0.988706,0.134736,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.266997,4.776478,-4.755000,0.782192,0
999.981000,-0.037108,4.163429,-0.140236,-0.049284,0.131650,-0.990070,-0.065631,0.988706,0.134736,0.000000,1.000000,0.000000,0.000000,5.516504,-4.755000,0.135266,0,-0.266821,4.777058,-4.755000,0.781591,0
